Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
10.00,1300.00,0.96,0.05,19.72,0.05,218.75,0.00
10.00,1300.00,0.97,0.05,18.55,0.05,231.25,0.00
10.00,1300.00,0.91,0.04,20.89,0.04,228.75,0.00
10.00,1300.00,0.91,0.05,17.40,0.05,192.50,0.00
10.00,1300.00,0.94,0.05,19.87,0.04,212.50,0.00
10.00,1300.00,0.79,0.04,20.29,0.03,203.75,0.00
10.00,1300.00,0.86,0.05,17.20,0.04,228.75,0.00
10.00,1300.00,0.77,0.05,15.87,0.04,215.00,0.00
10.00,1300.00,0.86,0.04,20.26,0.04,231.25,0.00
10.00,1350.00,0.31,0.01,22.18,0.00,2032.50,0.00
10.00,1350.00,0.41,0.02,20.25,0.01,160.00,0.00
10.00,1350.00,0.41,0.02,18.11,0.01,161.25,0.00
10.00,1350.00,0.41,0.02,25.15,0.01,160.00,0.00
10.00,1350.00,0.29,0.02,18.08,0.00,162.50,0.00
10.00,1350.00,0.45,0.02,27.62,0.01,170.00,0.00
10.00,1350.00,0.31,0.02,15.31,0.01,162.50,0.00
10.00,1350.00,0.37,0.02,17.24,0.01,168.75,0.00
10.00,1350.00,0.40,0.02,24.38,0.01,171.25,0.00
10.00,1350.00,0.33,0.01,23.91,0.00,168.75,0.00
10.00,1400.00,0.33,0.02,17.67,0.01,1837.50,0.00
10.00,1400.00,0.37,0.02,18.63,0.01,165.00,0.00
10.00,1400.00,0.35,0.01,28.40,0.00,172.50,0.00
10.00,1400.00,0.34,0.02,18.00,0.01,172.50,0.00
10.00,1400.00,0.45,0.02,19.94,0.01,160.00,0.00
10.00,1400.00,0.40,0.02,18.82,0.01,170.00,0.00
10.00,1400.00,0.37,0.01,27.18,0.01,157.50,0.00
10.00,1400.00,0.36,0.01,26.27,0.00,180.00,0.00
10.00,1400.00,0.35,0.02,17.31,0.01,162.50,0.00
10.00,1400.00,0.41,0.02,23.71,0.01,166.25,0.00
10.00,1450.00,0.00,0.00,-1.00,0.00,442.50,0.00
10.00,1450.00,0.00,0.00,-1.50,0.00,0.00,0.00
10.00,1450.00,0.00,0.00,-1.33,0.00,0.00,0.00
10.00,1450.00,0.00,0.00,-0.67,0.00,0.00,0.00
10.00,1450.00,0.00,0.00,-1.00,0.00,0.00,0.00
10.00,1450.00,0.00,0.00,-2.00,0.00,0.00,0.00
10.00,1450.00,0.00,0.00,-1.50,0.00,0.00,0.00
10.00,1450.00,0.00,0.00,-0.67,0.00,0.00,0.00
10.00,1450.00,0.00,0.00,-1.00,0.00,0.00,0.00
10.00,1450.00,0.00,0.00,-1.00,0.00,0.00,0.00
10.00,1480.00,0.06,0.00,inf,0.00,640.00,0.00
10.00,1480.00,0.06,0.00,inf,0.00,76.25,0.00
10.00,1480.00,0.05,0.00,-43.00,0.00,75.00,0.00
10.00,1480.00,0.02,0.00,-6.50,0.00,75.00,0.00
10.00,1480.00,0.03,0.00,-10.50,0.00,76.25,0.00
10.00,1480.00,0.05,0.00,-44.00,0.00,76.25,0.00
10.00,1480.00,0.02,0.00,-4.33,0.00,76.25,0.00
10.00,1480.00,0.05,0.00,-39.00,0.00,75.00,0.00
10.00,1480.00,0.03,0.00,-10.00,0.00,75.00,0.00
10.00,1480.00,0.05,0.00,inf,0.00,76.25,0.00
