Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
11.00,1400.00,0.05,0.00,-41.00,0.00,182.50,0.00
11.00,1400.00,0.03,0.00,-27.00,0.00,191.25,0.00
11.00,1450.00,0.04,0.00,-30.00,0.00,203.75,0.00
11.00,1450.00,0.00,0.00,-0.75,0.00,163.75,0.00
11.00,1450.00,0.00,0.00,-1.00,0.00,86.25,0.00
11.00,1450.00,0.00,0.00,-1.50,0.00,1.25,0.00
11.00,1450.00,0.00,0.00,-0.50,0.00,0.00,0.00
11.00,1450.00,0.01,0.00,-2.50,0.00,0.00,0.00
11.00,1450.00,0.00,0.00,-1.33,0.00,0.00,0.00
11.00,1450.00,0.00,0.00,-1.50,0.00,0.00,0.00
11.00,1450.00,0.00,0.00,-0.67,0.00,0.00,0.00
11.00,1450.00,0.00,0.00,-1.00,0.00,52.50,0.00
11.00,1500.00,0.00,0.00,-1.00,0.00,127.50,0.00
11.00,1500.00,0.00,0.00,-1.33,0.00,80.00,0.00
11.00,1500.00,0.12,0.00,92.00,0.00,171.25,0.00
11.00,1500.00,0.12,0.00,23.75,0.00,188.75,0.00
11.00,1500.00,0.08,0.00,inf,0.00,182.50,0.00
11.00,1500.00,0.07,0.00,inf,0.00,176.25,0.00
11.00,1500.00,0.09,0.00,76.00,0.00,171.25,0.00
11.00,1500.00,0.12,0.00,31.67,0.00,188.75,0.00
11.00,1500.00,0.06,0.00,inf,0.00,175.00,0.00
11.00,1500.00,0.08,0.00,30.50,0.00,190.00,0.00
