Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
9.00,1250.00,0.00,0.04,0.00,0.00,3028.75,0.00
9.00,1250.00,0.08,0.04,1.97,0.00,217.50,0.00
9.00,1250.00,0.06,0.05,1.12,0.00,213.75,0.00
9.00,1250.00,0.08,0.05,1.49,0.00,230.00,0.00
9.00,1250.00,0.82,0.05,16.02,0.04,223.75,0.00
9.00,1250.00,0.00,0.04,0.00,0.00,223.75,0.00
9.00,1250.00,0.00,0.04,0.00,0.00,251.25,0.00
9.00,1250.00,0.00,0.04,0.00,0.00,235.00,0.00
9.00,1250.00,0.00,0.05,0.00,0.00,216.25,0.00
9.00,1250.00,0.03,0.06,0.44,0.00,238.75,0.00
9.00,1300.00,0.12,0.03,4.04,0.00,2291.25,0.00
9.00,1300.00,1.06,0.02,44.53,0.03,178.75,0.00
9.00,1300.00,0.22,0.02,10.81,0.00,172.50,0.00
9.00,1300.00,0.30,0.02,12.79,0.01,182.50,0.00
9.00,1300.00,0.00,0.02,0.00,0.00,165.00,0.00
9.00,1300.00,0.00,0.03,0.00,0.00,168.75,0.00
9.00,1300.00,0.00,0.02,0.00,0.00,183.75,0.00
9.00,1300.00,0.14,0.03,5.33,0.00,157.50,0.00
9.00,1300.00,0.12,0.03,4.48,0.00,188.75,0.00
9.00,1300.00,1.06,0.02,53.19,0.02,180.00,0.00
9.00,1350.00,0.24,0.03,8.68,0.01,1997.50,0.00
9.00,1350.00,0.00,0.03,0.00,0.00,176.25,0.00
9.00,1350.00,0.00,0.02,0.00,0.00,181.25,0.00
9.00,1350.00,0.00,0.03,0.00,0.00,173.75,0.00
9.00,1350.00,0.00,0.03,0.00,0.00,186.25,0.00
9.00,1350.00,0.11,0.03,3.87,0.00,192.50,0.00
9.00,1350.00,1.05,0.03,40.14,0.03,185.00,0.00
9.00,1350.00,0.14,0.03,4.71,0.00,178.75,0.00
9.00,1350.00,0.18,0.02,8.11,0.00,190.00,0.00
9.00,1350.00,0.00,0.03,0.00,0.00,185.00,0.00
9.00,1400.00,0.00,0.02,0.00,0.00,1928.75,0.00
9.00,1400.00,0.00,0.03,0.00,0.00,181.25,0.00
9.00,1400.00,0.08,0.02,3.42,0.00,167.50,0.00
9.00,1400.00,0.56,0.03,18.50,0.02,186.25,0.00
9.00,1400.00,1.01,0.03,40.30,0.03,176.25,0.00
9.00,1400.00,0.04,0.02,2.27,0.00,176.25,0.00
9.00,1400.00,0.00,0.03,0.00,0.00,177.50,0.00
9.00,1400.00,0.00,0.02,0.00,0.00,168.75,0.00
9.00,1400.00,0.00,0.02,0.00,0.00,181.25,0.00
9.00,1400.00,0.03,0.02,1.35,0.00,177.50,0.00
9.00,1450.00,0.79,0.03,31.45,0.02,1960.00,0.00
9.00,1450.00,0.88,0.02,44.00,0.02,182.50,0.00
9.00,1450.00,0.00,0.03,0.00,0.00,166.25,0.00
9.00,1450.00,0.00,0.02,0.00,0.00,170.00,0.00
9.00,1450.00,0.00,0.02,0.00,0.00,182.50,0.00
9.00,1450.00,0.00,0.03,0.00,0.00,190.00,0.00
9.00,1450.00,0.04,0.03,1.33,0.00,183.75,0.00
9.00,1450.00,0.06,0.02,3.00,0.00,170.00,0.00
9.00,1450.00,0.81,0.03,29.55,0.02,188.75,0.00
9.00,1450.00,0.87,0.03,28.96,0.03,187.50,0.00
9.00,1480.00,0.00,0.00,0.00,0.00,1043.75,0.00
9.00,1480.00,0.00,0.00,0.00,0.00,62.50,0.00
9.00,1480.00,0.00,0.00,0.00,0.00,61.25,0.00
9.00,1480.00,0.10,0.00,-27.67,0.00,65.00,0.00
9.00,1480.00,0.05,0.00,-22.00,0.00,61.25,0.00
9.00,1480.00,1.09,0.00,-290.00,0.00,63.75,0.00
9.00,1480.00,0.67,0.00,-179.33,0.00,61.25,0.00
9.00,1480.00,0.00,0.00,0.00,0.00,63.75,0.00
9.00,1480.00,0.00,0.00,0.00,0.00,61.25,0.00
9.00,1480.00,0.00,0.00,0.00,0.00,62.50,0.00
