Windspeeds, Voltages, Currents, Resistances, Powers, RPMs, Pitches, Load settings
8.000000000000000000e+00,8.979999542236328125e+00,-5.312500000000000000e-01,-1.690352855009191302e+01,-4.770624756813049316e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.979999542236328125e+00,-5.325000286102294922e-01,-1.686384799954510072e+01,-4.781850013160692470e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.978750228881835938e+00,-5.312500000000000000e-01,-1.690117690142463402e+01,-4.769961059093475342e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.979999542236328125e+00,-5.337499976158142090e-01,-1.682435518941211683e+01,-4.793074734258652825e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.979999542236328125e+00,-5.312500000000000000e-01,-1.690352855009191302e+01,-4.770624756813049316e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.979999542236328125e+00,-5.325000286102294922e-01,-1.686384799954510072e+01,-4.781850013160692470e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.981249809265136719e+00,-5.337499976158142090e-01,-1.682669761008545350e+01,-4.793742064282298543e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.982500076293945312e+00,-5.312500000000000000e-01,-1.690823543772977899e+01,-4.771953165531158447e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.981249809265136719e+00,-5.312500000000000000e-01,-1.690588199391084601e+01,-4.771288961172103882e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.979999542236328125e+00,-5.337499976158142090e-01,-1.682435518941211683e+01,-4.793074734258652825e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.981249809265136719e+00,-5.325000286102294922e-01,-1.686619591872187840e+01,-4.782515780389303472e+00,2.662500000000000000e+02,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.971249580383300781e+00,-5.325000286102294922e-01,-1.684741614718283387e+01,-4.777190658223616992e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.972499847412109375e+00,-5.312500000000000000e-01,-1.688941147748161598e+01,-4.766640543937683105e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.968750000000000000e+00,-5.312500000000000000e-01,-1.688235294117647101e+01,-4.764648437500000000e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.972499847412109375e+00,-5.312500000000000000e-01,-1.688941147748161598e+01,-4.766640543937683105e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.972499847412109375e+00,-5.325000286102294922e-01,-1.684976406635961155e+01,-4.777856425452227995e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.975000381469726562e+00,-5.312500000000000000e-01,-1.689411836511948550e+01,-4.767968952655792236e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.971249580383300781e+00,-5.312500000000000000e-01,-1.688705803366268299e+01,-4.765976339578628540e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.972499847412109375e+00,-5.312500000000000000e-01,-1.688941147748161598e+01,-4.766640543937683105e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.975000381469726562e+00,-5.312500000000000000e-01,-1.689411836511948550e+01,-4.767968952655792236e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.970000267028808594e+00,-5.312500000000000000e-01,-1.688470638499540399e+01,-4.765312641859054565e+00,3.750000000000000000e+00,1.200000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,8.972499847412109375e+00,-5.312500000000000000e-01,-1.688941147748161598e+01,-4.766640543937683105e+00,0.000000000000000000e+00,1.200000000000000000e+03,0.000000000000000000e+00
