Windspeeds, Voltages, Currents, Resistances, Powers, RPMs, Pitches, Load settings
8.000000000000000000e+00,8.898750305175781250e+00,-5.337499976158142090e-01,-1.667213179377094434e+01,-4.749707954171299207e+00,2.125000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,1.661484129726886749e-04,1.601726074218750000e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840768000000000e+11,1.578039337937318869e-19,1.013931871796103223e-08
8.000000000000000000e+00,1.074900684800000000e+10,4.296498319885335016e+24,2.501806365954047377e-15,4.618308986286796066e+34,2.577520863411564278e-09,6.336930979955468501e-10,4.198828800000000000e+07
8.000000000000000000e+00,8.871250152587890625e+00,-5.362499952316284180e-01,-1.654312397477231400e+01,-4.757207852023839223e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601727142333984375e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840931840000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.446203570931174909e-10,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.823749542236328125e+00,-5.337499976158142090e-01,-1.653161514126608012e+01,-4.709676297131181855e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726379394531250e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840768000000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.446203570931174909e-10,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.829999923706054688e+00,-5.350000262260437012e-01,-1.650467194552113526e+01,-4.724050190758703138e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726531982421875e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840931840000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.446203570931174909e-10,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.835000038146972656e+00,-5.337499976158142090e-01,-1.655269335383919227e+01,-4.715681249296665101e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726684570312500e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840768000000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.446203570931174909e-10,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.833749771118164062e+00,-5.350000262260437012e-01,-1.651168100576092712e+01,-4.726056359222525316e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726531982421875e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840931840000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.446203570931174909e-10,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.845000267028808594e+00,-5.350000262260437012e-01,-1.653270996904903711e+01,-4.732075374829776138e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726837158203125e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840931840000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.446203570931174909e-10,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.832500457763671875e+00,-5.350000262260437012e-01,-1.650934584072681588e+01,-4.725387976545107449e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726531982421875e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840931840000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.446203570931174909e-10,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.831250190734863281e+00,-5.337499976158142090e-01,-1.654566787856263943e+01,-4.713679768249392055e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726531982421875e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840768000000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.446203570931174909e-10,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.838749885559082031e+00,-5.350000262260437012e-01,-1.652102701360356107e+01,-4.728731420579549649e+00,0.000000000000000000e+00,1.100000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726684570312500e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840931840000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.446203570931174909e-10,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.851249694824218750e+00,-5.362499952316284180e-01,-1.650582708350608030e+01,-4.746482606643439794e+00,1.875000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726837158203125e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840931840000000e+11,1.578039337937318869e-19,1.038429127220297232e-05
8.000000000000000000e+00,1.074900684800000000e+10,4.296498319885335016e+24,2.501806365954047377e-15,4.618308986286796066e+34,2.577520863411564278e-09,6.336933755513030064e-10,4.198828800000000000e+07
8.000000000000000000e+00,8.854999542236328125e+00,-5.350000262260437012e-01,-1.655140020216557417e+01,-4.737424987328040515e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726837158203125e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840931840000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.600912456633523107e-07,6.409406339002998720e-10,6.317383541390730842e+28
8.000000000000000000e+00,8.851249694824218750e+00,-5.350000262260437012e-01,-1.654439114192578231e+01,-4.735418818864218338e+00,0.000000000000000000e+00,1.150000000000000000e+03,0.000000000000000000e+00
8.000000000000000000e+00,7.492921262830815933e+31,8.751061395741999149e-04,8.562299958810303328e+34,6.557101400449314293e+28,4.153710324317216873e-05,1.601726837158203125e+02,7.155775302608496676e+22
8.000000000000000000e+00,1.579333617102022934e-19,6.489015618171833921e-07,2.433857013195126946e-13,1.024832050767884181e-25,1.719840931840000000e+11,1.578039337937318869e-19,6.409406339002998720e-10
8.000000000000000000e+00,1.572553111650212126e+25,8.864917326718568802e-04,1.773906121956252131e+28,1.394055332665316554e+22,6.600912456633523107e-07,6.409406339002998720e-10,6.317383541390730842e+28
