Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
5,1100,0.15,0,120,0,3025,0
5,1100,0.09,0,-69,0,82.5,0
5,1100,0.01,0,-6,0,75,0
5,1100,0,0,-2,0,67.5,0
5,1100,0,0,0,0,62.5,0
5,1100,0,0,0,0,55,0
5,1100,0,0,0,0,45,0
5,1100,0,0,0,0,40,0
5,1100,0,0,0,0,32.5,0
5,1100,0,0,0,0,30,0
5,1100,0,0,0,0,22.5,0
5,1100,0,0,0,0,17.5,0
5,1100,0,0,0,0,12.5,0
5,1100,0,0,0,0,7.5,0
5,1100,0,0,0,0,0,0
5,1100,0,0,0,0,0,0
5,1100,0,0,0,0,0,0
5,1100,0,0,0,0,0,0
5,1100,0,0,0,0,0,0
5,1100,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1150,0,0,0,0,0,0
5,1200,0.96,0.02,47.94,0.03,160,0
5,1200,1.2,0.03,45.67,0.03,170,0
5,1200,1.24,0.04,35.54,0.04,180,0
5,1200,1.41,0.04,37.7,0.04,190,0
5,1200,1.64,0.04,43.77,0.05,200,0
5,1200,1.59,0.04,39.72,0.06,210,0
5,1200,1.85,0.04,44.85,0.06,217.5,0
5,1200,1.71,0.05,34.15,0.1,227.5,0
5,1200,1.76,0.05,35.12,0.1,235,0
5,1200,1.89,0.05,36.07,0.12,240,0
5,1200,2.21,0.05,43.12,0.12,245,0
5,1200,2.03,0.06,33.16,0.12,252.5,0
5,1200,2.28,0.06,37.14,0.13,257.5,0
5,1200,2.4,0.06,40.94,0.14,262.5,0
5,1200,2.39,0.06,36.71,0.14,267.5,0
5,1200,2.39,0.06,40.68,0.14,270,0
5,1200,2.49,0.06,40.63,0.14,272.5,0
5,1200,2.49,0.06,39.02,0.14,270,0
5,1200,2.24,0.06,35.9,0.14,272.5,0
5,1250,2.56,0.06,40.18,0.17,285,0
5,1250,2.61,0.07,35.32,0.18,287.5,0
5,1250,2.74,0.06,42.19,0.18,287.5,0
5,1250,2.67,0.07,37.51,0.18,290,0
5,1250,2.47,0.07,34.68,0.18,290,0
5,1250,2.53,0.07,35.49,0.17,290,0
5,1250,2.7,0.07,38.52,0.17,290,0
5,1250,2.65,0.07,39.98,0.18,290,0
5,1250,2.74,0.06,43,0.18,290,0
5,1250,2.48,0.07,34.21,0.19,290,0
5,1250,2.74,0.07,37.74,0.18,292.5,0
5,1250,2.71,0.07,37.41,0.19,292.5,0
5,1250,2.77,0.07,40.35,0.18,292.5,0
5,1250,2.53,0.07,36.14,0.19,292.5,0
5,1250,2.77,0.07,41.87,0.18,292.5,0
5,1250,2.48,0.07,34.26,0.18,292.5,0
5,1250,2.73,0.06,42,0.18,290,0
5,1250,2.77,0.07,38.88,0.18,292.5,0
5,1250,2.48,0.07,34.21,0.18,292.5,0
5,1300,4.37,0.12,35.66,0.52,435,0
5,1300,4.55,0.12,38.34,0.52,435,0
5,1300,4.4,0.13,34.84,0.55,435,0
5,1300,4.36,0.12,35.25,0.55,435,0
5,1300,4.71,0.12,40.54,0.55,437.5,0
5,1300,4.38,0.13,34.68,0.55,435,0
5,1300,4.51,0.12,36.11,0.55,437.5,0
5,1300,4.39,0.13,34.75,0.56,437.5,0
5,1300,4.45,0.12,35.58,0.56,437.5,0
5,1300,4.71,0.12,40.1,0.55,440,0
5,1300,4.55,0.12,36.74,0.55,437.5,0
5,1300,4.45,0.12,35.94,0.56,437.5,0
5,1300,4.68,0.12,39.04,0.55,440,0
5,1300,4.41,0.13,34.61,0.56,437.5,0
5,1300,4.51,0.12,36.41,0.56,437.5,0
5,1300,4.72,0.12,39.76,0.56,440,0
5,1300,4.41,0.13,34.94,0.56,440,0
5,1300,4.57,0.12,37.71,0.55,440,0
5,1300,4.73,0.12,39.42,0.56,440,0
5,1350,2.87,0.07,42.48,0.19,297.5,0
5,1350,2.84,0.08,37.83,0.19,300,0
5,1350,2.81,0.07,41.57,0.19,297.5,0
5,1350,2.75,0.06,43.16,0.18,297.5,0
5,1350,2.84,0.07,39.16,0.19,297.5,0
