Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,45.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,45.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,50.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,52.50,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,55.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,55.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,55.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,57.50,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,62.50,0.00
5.00,1150.00,0.00,-0.00,-2.00,0.00,62.50,0.00
5.00,1150.00,0.01,-0.00,-4.50,0.00,65.00,0.00
5.00,1150.00,0.00,-0.00,-0.50,0.00,67.50,0.00
5.00,1150.00,0.01,-0.00,-5.00,0.00,70.00,0.00
5.00,1150.00,0.04,-0.00,-17.50,0.00,70.00,0.00
5.00,1150.00,0.03,-0.00,-24.00,0.00,72.50,0.00
5.00,1150.00,0.05,0.00,-515260234561836847512070179714380660067744425411189422934478198423023122286517043207678794832386910546777263805318676621912720667429550294610418339531207775455714364488617703398817968878603636637633924455584144114924479422629014116449935793212767785189376.00,0.00,72.50,0.00
5.00,1150.00,0.02,-0.00,-15.00,0.00,72.50,0.00
5.00,1150.00,0.04,-0.00,-35.00,0.00,75.00,0.00
5.00,1150.00,0.07,-0.00,-53.00,0.00,77.50,0.00
5.00,1200.00,1.69,0.04,46.72,0.06,205.00,0.00
5.00,1200.00,1.54,0.03,47.31,0.05,212.50,0.00
5.00,1200.00,1.54,0.04,41.17,0.06,215.00,0.00
5.00,1200.00,1.85,0.04,50.97,0.06,220.00,0.00
5.00,1200.00,1.88,0.04,45.55,0.06,222.50,0.00
5.00,1200.00,1.80,0.04,46.39,0.08,227.50,0.00
5.00,1200.00,1.95,0.04,48.72,0.08,230.00,0.00
5.00,1200.00,2.03,0.04,47.79,0.08,235.00,0.00
5.00,1200.00,2.00,0.04,50.03,0.08,237.50,0.00
5.00,1200.00,2.04,0.04,51.03,0.08,240.00,0.00
5.00,1200.00,1.95,0.04,45.94,0.08,242.50,0.00
5.00,1200.00,2.10,0.05,43.13,0.09,242.50,0.00
5.00,1200.00,2.13,0.04,50.12,0.09,242.50,0.00
5.00,1200.00,2.13,0.05,46.05,0.10,242.50,0.00
5.00,1200.00,1.86,0.05,40.27,0.10,245.00,0.00
5.00,1200.00,2.14,0.04,49.03,0.09,242.50,0.00
5.00,1200.00,2.12,0.05,45.84,0.09,245.00,0.00
5.00,1200.00,2.09,0.04,52.16,0.08,245.00,0.00
5.00,1200.00,1.92,0.04,43.86,0.09,242.50,0.00
5.00,1250.00,2.06,0.04,49.91,0.09,242.50,0.00
5.00,1250.00,2.05,0.04,51.34,0.08,242.50,0.00
5.00,1250.00,1.98,0.05,41.61,0.08,242.50,0.00
5.00,1250.00,1.90,0.05,41.19,0.09,240.00,0.00
5.00,1250.00,2.07,0.05,43.63,0.10,242.50,0.00
5.00,1250.00,2.10,0.05,46.61,0.09,242.50,0.00
5.00,1250.00,2.04,0.05,44.11,0.09,242.50,0.00
5.00,1250.00,1.97,0.04,49.34,0.09,242.50,0.00
5.00,1250.00,2.08,0.04,52.06,0.08,242.50,0.00
5.00,1250.00,1.91,0.04,43.66,0.09,242.50,0.00
5.00,1250.00,1.94,0.05,39.87,0.09,242.50,0.00
5.00,1250.00,2.06,0.05,42.15,0.10,245.00,0.00
5.00,1250.00,2.16,0.04,49.49,0.09,242.50,0.00
5.00,1250.00,2.13,0.04,51.73,0.10,242.50,0.00
5.00,1250.00,1.92,0.04,43.97,0.09,242.50,0.00
5.00,1250.00,1.91,0.05,40.32,0.09,245.00,0.00
5.00,1250.00,2.08,0.05,45.03,0.09,242.50,0.00
5.00,1250.00,1.89,0.05,41.94,0.10,245.00,0.00
5.00,1250.00,2.03,0.05,40.55,0.09,245.00,0.00
5.00,1300.00,2.16,0.05,44.31,0.09,250.00,0.00
5.00,1300.00,2.17,0.05,45.68,0.09,247.50,0.00
5.00,1300.00,2.19,0.04,49.97,0.09,247.50,0.00
5.00,1300.00,1.90,0.05,41.16,0.10,247.50,0.00
5.00,1300.00,1.89,0.05,38.74,0.09,247.50,0.00
5.00,1300.00,2.17,0.05,45.74,0.09,247.50,0.00
5.00,1300.00,2.16,0.05,44.36,0.10,247.50,0.00
5.00,1300.00,1.93,0.05,39.56,0.09,247.50,0.00
5.00,1300.00,2.13,0.04,48.60,0.09,247.50,0.00
5.00,1300.00,2.00,0.05,39.97,0.10,247.50,0.00
5.00,1300.00,2.23,0.05,49.47,0.09,247.50,0.00
5.00,1300.00,2.18,0.05,43.70,0.10,250.00,0.00
5.00,1300.00,2.11,0.04,48.23,0.10,247.50,0.00
5.00,1300.00,2.19,0.05,48.64,0.09,250.00,0.00
5.00,1300.00,2.10,0.04,48.06,0.09,247.50,0.00
5.00,1300.00,2.11,0.05,42.13,0.10,250.00,0.00
5.00,1300.00,1.98,0.05,38.59,0.12,252.50,0.00
5.00,1300.00,2.09,0.05,41.85,0.10,250.00,0.00
5.00,1300.00,1.96,0.05,40.13,0.10,250.00,0.00
5.00,1350.00,3.20,0.08,41.26,0.26,342.50,0.00
5.00,1350.00,3.23,0.08,43.08,0.24,342.50,0.00
5.00,1350.00,3.23,0.08,40.33,0.24,342.50,0.00
5.00,1350.00,3.43,0.08,45.03,0.24,345.00,0.00
5.00,1350.00,3.45,0.08,45.28,0.26,345.00,0.00
5.00,1350.00,3.55,0.07,48.19,0.26,345.00,0.00
5.00,1350.00,3.24,0.08,41.79,0.27,345.00,0.00
5.00,1350.00,3.31,0.07,44.81,0.24,347.50,0.00
5.00,1350.00,3.25,0.08,39.35,0.27,347.50,0.00
5.00,1350.00,3.44,0.08,43.73,0.26,347.50,0.00
5.00,1350.00,3.61,0.08,48.13,0.27,350.00,0.00
5.00,1350.00,3.26,0.08,40.11,0.27,347.50,0.00
5.00,1350.00,3.54,0.07,48.00,0.26,350.00,0.00
5.00,1350.00,3.33,0.08,40.98,0.27,350.00,0.00
5.00,1350.00,3.17,0.08,39.67,0.27,350.00,0.00
5.00,1350.00,3.46,0.08,44.68,0.27,350.00,0.00
5.00,1350.00,3.29,0.08,42.42,0.27,350.00,0.00
5.00,1350.00,3.49,0.08,46.58,0.26,347.50,0.00
5.00,1350.00,3.43,0.08,44.31,0.28,350.00,0.00
5.00,1400.00,1.65,0.04,44.03,0.06,225.00,0.00
5.00,1400.00,1.32,0.04,35.07,0.05,225.00,0.00
5.00,1400.00,1.48,0.04,39.33,0.06,225.00,0.00
5.00,1400.00,1.49,0.04,36.03,0.06,222.50,0.00
5.00,1400.00,1.42,0.04,37.77,0.06,225.00,0.00
5.00,1400.00,1.36,0.04,31.09,0.05,225.00,0.00
5.00,1400.00,1.53,0.04,40.93,0.05,227.50,0.00
5.00,1400.00,1.59,0.04,42.37,0.06,227.50,0.00
5.00,1400.00,1.37,0.04,34.19,0.06,227.50,0.00
5.00,1400.00,1.38,0.05,29.78,0.05,225.00,0.00
5.00,1400.00,1.42,0.04,35.44,0.05,227.50,0.00
5.00,1400.00,1.37,0.04,39.25,0.05,227.50,0.00
5.00,1400.00,1.54,0.04,36.35,0.06,227.50,0.00
5.00,1400.00,1.56,0.04,35.57,0.06,227.50,0.00
5.00,1400.00,1.54,0.04,36.24,0.06,230.00,0.00
5.00,1400.00,1.50,0.04,39.87,0.05,227.50,0.00
5.00,1400.00,1.72,0.05,37.19,0.06,227.50,0.00
5.00,1400.00,1.61,0.04,41.61,0.06,227.50,0.00
5.00,1400.00,1.56,0.04,43.14,0.05,227.50,0.00
5.00,1450.00,0.86,0.03,32.90,0.03,182.50,0.00
5.00,1450.00,1.17,0.03,42.73,0.03,185.00,0.00
5.00,1450.00,1.12,0.03,35.84,0.04,182.50,0.00
5.00,1450.00,1.13,0.03,36.08,0.03,182.50,0.00
5.00,1450.00,0.98,0.03,37.14,0.03,182.50,0.00
5.00,1450.00,0.89,0.03,35.55,0.03,182.50,0.00
5.00,1450.00,1.14,0.03,41.50,0.03,182.50,0.00
5.00,1450.00,0.90,0.02,38.00,0.03,182.50,0.00
5.00,1450.00,1.00,0.03,33.21,0.03,182.50,0.00
5.00,1450.00,1.07,0.03,37.35,0.03,182.50,0.00
5.00,1450.00,1.09,0.03,33.42,0.04,182.50,0.00
5.00,1450.00,1.10,0.03,43.80,0.03,185.00,0.00
5.00,1450.00,0.93,0.03,32.26,0.03,185.00,0.00
5.00,1450.00,1.04,0.03,39.67,0.03,185.00,0.00
5.00,1450.00,0.95,0.03,31.63,0.03,185.00,0.00
5.00,1450.00,1.02,0.02,42.89,0.03,185.00,0.00
5.00,1450.00,1.15,0.03,36.84,0.04,182.50,0.00
5.00,1450.00,0.91,0.03,33.09,0.03,182.50,0.00
5.00,1450.00,1.01,0.03,35.26,0.03,182.50,0.00
5.00,1480.00,0.91,0.02,45.69,0.03,155.00,0.00
5.00,1480.00,0.96,0.02,45.18,0.03,155.00,0.00
5.00,1480.00,0.95,0.02,50.73,0.01,155.00,0.00
5.00,1480.00,0.91,0.02,42.76,0.03,157.50,0.00
5.00,1480.00,0.88,0.02,54.00,0.01,155.00,0.00
5.00,1480.00,0.87,0.02,53.69,0.01,155.00,0.00
5.00,1480.00,0.97,0.02,59.77,0.01,155.00,0.00
5.00,1480.00,0.94,0.02,47.25,0.03,155.00,0.00
5.00,1480.00,0.83,0.02,41.50,0.03,155.00,0.00
5.00,1480.00,0.91,0.02,45.44,0.01,155.00,0.00
5.00,1480.00,0.82,0.02,43.60,0.01,155.00,0.00
5.00,1480.00,0.96,0.02,48.00,0.03,155.00,0.00
5.00,1480.00,0.94,0.02,50.40,0.03,155.00,0.00
5.00,1480.00,0.97,0.02,51.60,0.01,157.50,0.00
5.00,1480.00,0.86,0.02,53.08,0.01,155.00,0.00
5.00,1480.00,0.88,0.02,44.25,0.03,157.50,0.00
5.00,1480.00,1.01,0.02,44.94,0.03,155.00,0.00
5.00,1480.00,0.96,0.02,48.25,0.01,155.00,0.00
5.00,1480.00,0.83,0.02,39.18,0.01,155.00,0.00
