Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
5.00,1100.00,0.00,-0.00,-2.00,0.00,3105.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,87.50,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,77.50,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,70.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,65.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,57.50,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,52.50,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,45.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,37.50,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,32.50,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,25.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,20.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,15.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,12.50,0.00
5.00,1100.00,0.00,-0.01,-0.00,0.00,7.50,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,2.50,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
5.00,1200.00,0.79,0.02,45.29,0.01,150.00,0.00
5.00,1200.00,0.92,0.02,48.87,0.01,157.50,0.00
5.00,1200.00,0.92,0.02,49.07,0.01,167.50,0.00
5.00,1200.00,1.00,0.02,42.21,0.03,177.50,0.00
5.00,1200.00,1.20,0.03,48.15,0.04,187.50,0.00
5.00,1200.00,1.33,0.03,42.60,0.04,197.50,0.00
5.00,1200.00,1.41,0.03,43.46,0.05,210.00,0.00
5.00,1200.00,1.80,0.04,47.90,0.06,220.00,0.00
5.00,1200.00,1.96,0.04,54.03,0.06,232.50,0.00
5.00,1200.00,1.97,0.05,43.72,0.09,242.50,0.00
