Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
6.00,1300.00,6.18,0.21,29.98,1.32,617.50,0.00
6.00,1300.00,6.35,0.22,29.38,1.37,622.50,0.00
6.00,1300.00,6.83,0.21,32.51,1.38,617.50,0.00
6.00,1350.00,6.84,0.22,30.94,1.50,625.00,0.00
6.00,1350.00,6.89,0.21,32.83,1.45,632.50,0.00
6.00,1350.00,6.67,0.21,31.77,1.45,627.50,0.00
6.00,1350.00,6.96,0.22,32.01,1.50,627.50,0.00
6.00,1350.00,7.03,0.22,31.77,1.54,630.00,0.00
6.00,1350.00,7.04,0.22,32.74,1.46,630.00,0.00
6.00,1350.00,6.86,0.22,31.56,1.51,627.50,0.00
6.00,1350.00,7.12,0.22,33.13,1.51,625.00,0.00
6.00,1350.00,6.90,0.21,32.27,1.54,630.00,0.00
6.00,1350.00,6.81,0.21,32.22,1.43,627.50,0.00
6.00,1350.00,6.86,0.21,32.67,1.48,627.50,0.00
6.00,1350.00,6.99,0.22,31.57,1.54,627.50,0.00
6.00,1350.00,6.93,0.21,32.83,1.46,627.50,0.00
6.00,1350.00,6.83,0.21,32.54,1.45,627.50,0.00
6.00,1350.00,7.14,0.21,33.62,1.46,627.50,0.00
6.00,1350.00,6.94,0.21,32.86,1.51,627.50,0.00
6.00,1350.00,6.87,0.21,32.90,1.47,625.00,0.00
6.00,1350.00,6.84,0.22,31.44,1.48,625.00,0.00
6.00,1350.00,6.83,0.20,33.32,1.40,625.00,0.00
6.00,1400.00,6.53,0.20,32.02,1.29,607.50,0.00
6.00,1400.00,6.36,0.21,29.78,1.29,607.50,0.00
6.00,1400.00,6.56,0.21,31.81,1.32,607.50,0.00
6.00,1400.00,6.65,0.21,31.86,1.38,607.50,0.00
6.00,1400.00,6.36,0.20,31.60,1.33,605.00,0.00
6.00,1400.00,6.60,0.20,32.78,1.28,607.50,0.00
6.00,1400.00,6.25,0.20,30.87,1.27,602.50,0.00
6.00,1400.00,6.21,0.21,29.92,1.29,605.00,0.00
6.00,1400.00,6.38,0.21,30.56,1.33,605.00,0.00
6.00,1400.00,6.34,0.21,30.17,1.25,602.50,0.00
6.00,1400.00,6.26,0.20,31.28,1.31,600.00,0.00
6.00,1400.00,6.25,0.20,31.24,1.25,602.50,0.00
6.00,1400.00,6.50,0.21,31.15,1.33,605.00,0.00
6.00,1400.00,6.25,0.20,31.05,1.28,605.00,0.00
6.00,1400.00,6.78,0.20,33.91,1.33,602.50,0.00
6.00,1400.00,6.74,0.21,31.74,1.43,600.00,0.00
6.00,1400.00,6.13,0.21,29.35,1.23,472.50,0.00
6.00,1400.00,5368709.00,0.00,0.00,0.00,515.00,0.00
6.00,1450.00,5.16,0.17,30.38,0.92,520.00,0.00
6.00,1450.00,5.24,0.17,30.14,0.93,520.00,0.00
6.00,1450.00,5.54,0.17,32.81,0.93,522.50,0.00
6.00,1450.00,5.25,0.17,29.98,0.90,522.50,0.00
6.00,1450.00,5.19,0.18,29.47,0.93,522.50,0.00
6.00,1450.00,5.24,0.18,29.73,0.88,522.50,0.00
6.00,1450.00,5.17,0.17,31.08,0.90,522.50,0.00
6.00,1450.00,5.16,0.18,29.04,0.90,522.50,0.00
6.00,1450.00,5.30,0.17,31.86,0.88,522.50,0.00
6.00,1450.00,5.38,0.17,32.37,0.86,522.50,0.00
6.00,1450.00,5.16,0.18,29.30,0.91,520.00,0.00
6.00,1450.00,5.06,0.17,29.10,0.90,520.00,0.00
6.00,1450.00,5.43,0.17,32.43,0.88,520.00,0.00
6.00,1450.00,5.10,0.17,30.46,0.90,520.00,0.00
6.00,1450.00,5.09,0.16,31.35,0.83,522.50,0.00
6.00,1450.00,5.14,0.17,29.39,0.92,520.00,0.00
6.00,1450.00,5.34,0.17,31.87,0.87,517.50,0.00
6.00,1450.00,5.13,0.17,29.52,0.92,517.50,0.00
6.00,1450.00,5.00,0.17,28.76,0.87,520.00,0.00
6.00,1480.00,2.27,0.07,31.33,0.17,292.50,0.00
6.00,1480.00,2.05,0.09,23.78,0.18,292.50,0.00
6.00,1480.00,2.34,0.08,29.27,0.18,290.00,0.00
6.00,1480.00,2.39,0.08,29.38,0.18,292.50,0.00
6.00,1480.00,1.82,0.08,21.70,0.15,290.00,0.00
6.00,1480.00,2.37,0.08,29.61,0.17,290.00,0.00
6.00,1480.00,2.16,0.08,25.81,0.18,292.50,0.00
6.00,1480.00,2.46,0.09,28.97,0.19,292.50,0.00
6.00,1480.00,2.12,0.08,27.75,0.19,290.00,0.00
6.00,1480.00,2.28,0.07,30.97,0.17,292.50,0.00
6.00,1480.00,2.34,0.08,29.23,0.19,292.50,0.00
6.00,1480.00,2.58,0.07,36.25,0.18,290.00,0.00
6.00,1480.00,2.30,0.08,29.19,0.18,290.00,0.00
6.00,1480.00,2.40,0.08,29.97,0.19,292.50,0.00
6.00,1480.00,2.45,0.08,31.10,0.20,292.50,0.00
6.00,1480.00,2.57,0.09,30.18,0.19,297.50,0.00
6.00,1480.00,2.19,0.08,26.10,0.18,295.00,0.00
6.00,1480.00,2.22,0.09,25.74,0.18,300.00,0.00
6.00,1480.00,2.74,0.08,33.72,0.20,297.50,0.00
