Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
1.100000000000000000e+01,1.100000000000000000e+03,2.499999944120645523e-03,-1.249999972060322762e-03,-2.000000000000000000e+00,-3.124999860301615369e-06,2.337500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,3.749999916180968285e-03,-2.499999944120645523e-03,-1.500000000000000000e+00,-9.374999580904846107e-06,1.500000000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,4.999999888241291046e-03,2.499999944120645523e-03,2.000000000000000000e+00,1.249999944120646148e-05,1.725000000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,1.499999966472387314e-02,8.500000089406967163e-02,1.764705824346691487e-01,1.274999984912573991e-03,2.512500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,2.125000022351741791e-02,1.574999988079071045e-01,1.349206373609863618e-01,3.346875009872019024e-03,2.987500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,2.875000052154064178e-02,2.037499994039535522e-01,1.411042974510201553e-01,5.857812589127570080e-03,3.312500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,3.750000149011611938e-02,2.624999880790710449e-01,1.428571550213566244e-01,9.843749944120627760e-03,3.487500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,3.249999880790710449e-02,2.025000005960464478e-01,1.604938208012115231e-01,6.581249777972697501e-03,3.712500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,2.999999932944774628e-02,2.162500023841857910e-01,1.387283190691036283e-01,6.487499926518647264e-03,3.475000000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,2.875000052154064178e-02,1.537500023841857910e-01,1.869918704111692975e-01,4.420312648732216410e-03,3.162500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,2.875000052154064178e-02,2.087499946355819702e-01,1.377245569358215016e-01,6.001562454644587818e-03,3.562500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,2.875000052154064178e-02,2.087499946355819702e-01,1.377245569358215016e-01,6.001562454644587818e-03,3.587500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,3.624999895691871643e-02,2.512499988079071045e-01,1.442786034981580756e-01,9.107812194712461284e-03,3.387500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,3.500000014901161194e-02,2.212499976158142090e-01,1.581920927736540083e-01,7.743749949522316101e-03,3.262500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,3.249999880790710449e-02,2.487500011920928955e-01,1.306532609131910716e-01,8.084374742209909925e-03,3.212500000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,3.375000134110450745e-02,2.425000071525573730e-01,1.391752591573009457e-01,8.184375566616663988e-03,3.312500000000000000e+02,0.000000000000000000e+00
