Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
1.300000000000000000e+01,1.100000000000000000e+03,6.250000000000000000e-02,4.262500107288360596e-01,1.466275622917464494e-01,2.664062567055225372e-02,2.737500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.100000000000000000e+03,5.624999850988388062e-02,3.675000071525573730e-01,1.530612174560673222e-01,2.067187485471366770e-02,2.775000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.100000000000000000e+03,5.249999836087226868e-02,3.487499952316284180e-01,1.505376317668577213e-01,1.830937417801470346e-02,2.550000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.100000000000000000e+03,4.874999821186065674e-02,3.737500011920928955e-01,1.304347774083485789e-01,1.822031188979744698e-02,2.425000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.100000000000000000e+03,4.500000178813934326e-02,2.500000000000000000e-01,1.800000071525573730e-01,1.125000044703483582e-02,2.587500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.100000000000000000e+03,3.624999895691871643e-02,2.737500071525573730e-01,1.324200840539779545e-01,9.923437473736695935e-03,2.587500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.100000000000000000e+03,5.124999955296516418e-02,3.325000107288360596e-01,1.541353320278870953e-01,1.704062540121376035e-02,2.625000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.100000000000000000e+03,4.125000163912773132e-02,3.449999988079071045e-01,1.195652225555379200e-01,1.423125051632523341e-02,2.412500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.100000000000000000e+03,4.250000044703483582e-02,3.412500023841857910e-01,1.245421249819876064e-01,1.450312525387853491e-02,2.512500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,4.749999940395355225e-02,3.037500083446502686e-01,1.563785945647040987e-01,1.442812521532177428e-02,2.687500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,5.124999955296516418e-02,3.237499892711639404e-01,1.583011621663394097e-01,1.659218680541962865e-02,2.750000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,6.750000268220901489e-02,4.912500083446502686e-01,1.374045832786072729e-01,3.315937688089909408e-02,2.612500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,5.624999850988388062e-02,3.637500107288360596e-01,1.546391666000979104e-01,2.046093756146727394e-02,2.662500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,6.125000119209289551e-02,4.787499904632568359e-01,1.279373418531560558e-01,2.932343748658894356e-02,2.562500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,7.000000029802322388e-02,5.174999833106994629e-01,1.352657054212816068e-01,3.622499898597597578e-02,2.375000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,6.250000000000000000e-02,3.824999928474426270e-01,1.633986958659308375e-01,2.390624955296516418e-02,2.687500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,6.750000268220901489e-02,4.937500059604644775e-01,1.367088645414900050e-01,3.332812672667206932e-02,2.487500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,5.750000104308128357e-02,3.675000071525573730e-01,1.564625848271392339e-01,2.113125079460442812e-02,2.750000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.150000000000000000e+03,6.875000149011611938e-02,5.037500262260437012e-01,1.364764226518699608e-01,3.463281505368653868e-02,2.475000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,7.249999791383743286e-02,4.699999988079071045e-01,1.542553151015406410e-01,3.407499893307686101e-02,2.650000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,6.374999880790710449e-02,4.350000023841857910e-01,1.465517205942541978e-01,2.773124963343143179e-02,2.725000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,7.750000059604644775e-02,5.587499737739562988e-01,1.387024684271381536e-01,4.330312330052255021e-02,2.787500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,7.500000298023223877e-02,5.400000214576721191e-01,1.388888888888888951e-01,4.050000321865088182e-02,2.987500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,6.750000268220901489e-02,5.462499856948852539e-01,1.235698021965935256e-01,3.687187549956139065e-02,2.537500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,7.625000178813934326e-02,5.387499928474426270e-01,1.415313277038520445e-01,4.107968791797755870e-02,2.487500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,7.249999791383743286e-02,4.362500011920928955e-01,1.661891065116895827e-01,3.162812417633831252e-02,2.737500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,5.999999865889549255e-02,5.187500119209289551e-01,1.156626453592083104e-01,3.112500001955775808e-02,2.737500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,6.499999761581420898e-02,4.087499976158142090e-01,1.590214018225095394e-01,2.656874887049198719e-02,2.600000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.200000000000000000e+03,5.874999985098838806e-02,5.099999904632568359e-01,1.151960802933016115e-01,2.996249936372041844e-02,2.350000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,7.500000298023223877e-02,5.674999952316284180e-01,1.321585966703322235e-01,4.256250133365391264e-02,2.525000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,7.000000029802322388e-02,5.649999976158142090e-01,1.238938063600160677e-01,3.955000000149011541e-02,3.012500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,5.874999985098838806e-02,5.012500286102294922e-01,1.172069755564487115e-01,2.944843910615890792e-02,2.737500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,5.874999985098838806e-02,3.874999880790710449e-01,1.516129075054324926e-01,2.276562424190342604e-02,2.587500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,6.750000268220901489e-02,4.837499856948852539e-01,1.395348933917760770e-01,3.265312533192332722e-02,2.437500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,6.624999642372131348e-02,5.112500190734863281e-01,1.295843402485988560e-01,3.387031193524592254e-02,2.512500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,7.000000029802322388e-02,4.662500023841857910e-01,1.501340481288488127e-01,3.263750030584633421e-02,2.325000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,6.624999642372131348e-02,5.012500286102294922e-01,1.321695613811866843e-01,3.320781260281790992e-02,2.487500000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,7.374999672174453735e-02,5.000000000000000000e-01,1.474999934434890747e-01,3.687499836087226868e-02,2.600000000000000000e+02,0.000000000000000000e+00
1.300000000000000000e+01,1.250000000000000000e+03,5.499999970197677612e-02,4.287500083446502686e-01,1.282798801901481878e-01,2.358125033117830505e-02,2.462500000000000000e+02,0.000000000000000000e+00
