Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
11.00,1100.00,0.00,-0.00,-0.00,0.00,3167.50,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1125.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
11.00,1200.00,0.49,0.05,10.78,0.03,125.00,0.00
11.00,1200.00,0.40,0.04,10.19,0.01,130.00,0.00
11.00,1200.00,0.47,0.04,10.83,0.03,122.50,0.00
11.00,1200.00,0.39,0.04,11.21,0.01,125.00,0.00
11.00,1200.00,0.54,0.05,11.08,0.03,125.00,0.00
11.00,1200.00,0.41,0.04,11.00,0.01,127.50,0.00
11.00,1200.00,0.52,0.05,11.35,0.03,125.00,0.00
11.00,1200.00,0.50,0.05,9.85,0.03,130.00,0.00
11.00,1200.00,0.56,0.05,10.93,0.03,132.50,0.00
11.00,1200.00,0.45,0.04,10.34,0.01,130.00,0.00
11.00,1200.00,0.52,0.05,10.69,0.03,132.50,0.00
11.00,1200.00,0.47,0.04,11.18,0.03,132.50,0.00
11.00,1200.00,0.50,0.05,10.63,0.03,135.00,0.00
11.00,1200.00,0.49,0.04,11.23,0.03,127.50,0.00
11.00,1200.00,0.45,0.04,10.85,0.01,130.00,0.00
11.00,1200.00,0.56,0.05,11.41,0.03,127.50,0.00
11.00,1200.00,0.40,0.04,10.93,0.01,127.50,0.00
11.00,1200.00,0.46,0.04,11.21,0.03,122.50,0.00
11.00,1200.00,0.41,0.04,11.45,0.01,122.50,0.00
11.00,1250.00,1.80,0.18,9.88,0.33,237.50,0.00
11.00,1250.00,1.84,0.17,10.51,0.33,240.00,0.00
11.00,1250.00,1.92,0.19,10.09,0.36,242.50,0.00
11.00,1250.00,1.94,0.19,10.23,0.37,245.00,0.00
11.00,1250.00,1.98,0.20,10.00,0.37,247.50,0.00
11.00,1250.00,2.01,0.20,10.09,0.38,250.00,0.00
11.00,1250.00,2.05,0.19,10.60,0.40,252.50,0.00
11.00,1250.00,1.96,0.20,9.87,0.41,252.50,0.00
11.00,1250.00,2.01,0.19,10.45,0.38,252.50,0.00
11.00,1250.00,1.99,0.19,10.59,0.37,250.00,0.00
11.00,1250.00,1.91,0.18,10.68,0.33,247.50,0.00
11.00,1250.00,1.81,0.18,9.91,0.35,245.00,0.00
11.00,1250.00,1.88,0.18,10.56,0.33,242.50,0.00
11.00,1250.00,1.91,0.18,10.68,0.33,242.50,0.00
11.00,1250.00,1.85,0.18,10.40,0.33,242.50,0.00
11.00,1250.00,1.83,0.18,10.17,0.35,245.00,0.00
11.00,1250.00,1.93,0.19,10.10,0.36,247.50,0.00
11.00,1250.00,1.96,0.19,10.53,0.37,247.50,0.00
11.00,1250.00,1.93,0.19,9.90,0.37,247.50,0.00
11.00,1300.00,3.45,0.34,9.99,1.19,367.50,0.00
11.00,1300.00,3.46,0.34,10.28,1.16,367.50,0.00
11.00,1300.00,3.42,0.34,9.94,1.18,370.00,0.00
11.00,1300.00,3.43,0.34,10.06,1.18,367.50,0.00
11.00,1300.00,3.40,0.34,9.96,1.16,370.00,0.00
11.00,1300.00,3.51,0.35,9.93,1.24,375.00,0.00
11.00,1300.00,3.51,0.35,10.00,1.24,377.50,0.00
11.00,1300.00,3.52,0.35,9.92,1.25,377.50,0.00
11.00,1300.00,3.52,0.34,10.38,1.19,375.00,0.00
11.00,1300.00,3.50,0.35,10.01,1.24,375.00,0.00
11.00,1300.00,3.56,0.35,10.19,1.23,375.00,0.00
11.00,1300.00,3.58,0.35,10.33,1.23,377.50,0.00
11.00,1300.00,3.64,0.36,10.09,1.32,380.00,0.00
11.00,1300.00,3.65,0.37,9.91,1.34,382.50,0.00
11.00,1300.00,3.72,0.36,10.26,1.36,390.00,0.00
11.00,1300.00,3.69,0.37,10.05,1.36,390.00,0.00
11.00,1300.00,3.60,0.36,9.93,1.31,385.00,0.00
11.00,1300.00,3.62,0.36,9.96,1.32,382.50,0.00
11.00,1300.00,3.61,0.36,10.10,1.31,385.00,0.00
11.00,1350.00,2.90,0.29,10.08,0.81,325.00,0.00
11.00,1350.00,2.80,0.28,9.95,0.78,322.50,0.00
11.00,1350.00,2.73,0.28,9.81,0.77,317.50,0.00
11.00,1350.00,2.76,0.27,10.06,0.77,315.00,0.00
11.00,1350.00,2.73,0.26,10.35,0.73,315.00,0.00
11.00,1350.00,2.80,0.27,10.37,0.76,315.00,0.00
11.00,1350.00,2.79,0.28,10.00,0.79,315.00,0.00
11.00,1350.00,2.79,0.27,10.32,0.74,320.00,0.00
11.00,1350.00,2.79,0.27,10.41,0.74,315.00,0.00
11.00,1350.00,2.75,0.27,10.25,0.76,310.00,0.00
11.00,1350.00,2.68,0.26,10.10,0.69,307.50,0.00
11.00,1350.00,2.66,0.26,10.39,0.68,305.00,0.00
11.00,1350.00,2.61,0.25,10.33,0.67,302.50,0.00
11.00,1350.00,2.70,0.26,10.29,0.69,302.50,0.00
11.00,1350.00,2.66,0.26,10.34,0.70,305.00,0.00
11.00,1350.00,2.66,0.27,9.78,0.73,310.00,0.00
11.00,1350.00,2.71,0.28,9.82,0.76,312.50,0.00
11.00,1350.00,2.69,0.27,9.97,0.72,312.50,0.00
11.00,1350.00,2.70,0.26,10.38,0.70,307.50,0.00
11.00,1400.00,2.39,0.23,10.21,0.56,287.50,0.00
11.00,1400.00,2.43,0.24,9.95,0.59,287.50,0.00
11.00,1400.00,2.37,0.23,10.26,0.56,282.50,0.00
11.00,1400.00,2.38,0.23,10.12,0.56,285.00,0.00
11.00,1400.00,2.42,0.24,10.09,0.56,282.50,0.00
11.00,1400.00,2.39,0.24,10.03,0.59,290.00,0.00
11.00,1400.00,2.52,0.25,10.27,0.61,290.00,0.00
11.00,1400.00,2.45,0.23,10.49,0.56,290.00,0.00
11.00,1400.00,2.29,0.23,9.81,0.54,285.00,0.00
11.00,1400.00,2.27,0.23,9.92,0.50,277.50,0.00
11.00,1400.00,2.16,0.22,10.05,0.49,275.00,0.00
11.00,1400.00,2.23,0.21,10.67,0.46,267.50,0.00
11.00,1400.00,2.13,0.21,10.32,0.42,262.50,0.00
11.00,1400.00,2.03,0.19,10.47,0.37,252.50,0.00
11.00,1400.00,1.89,0.19,9.77,0.37,245.00,0.00
11.00,1400.00,1.89,0.18,10.51,0.35,242.50,0.00
11.00,1400.00,1.91,0.18,10.70,0.33,240.00,0.00
11.00,1400.00,1.81,0.17,10.35,0.33,237.50,0.00
11.00,1400.00,1.85,0.18,10.28,0.32,235.00,0.00
11.00,1450.00,2.73,0.27,9.96,0.74,310.00,0.00
11.00,1450.00,2.72,0.26,10.31,0.73,312.50,0.00
11.00,1450.00,2.78,0.27,10.33,0.74,310.00,0.00
11.00,1450.00,2.80,0.28,10.14,0.76,312.50,0.00
11.00,1450.00,2.81,0.27,10.44,0.74,310.00,0.00
11.00,1450.00,2.79,0.27,10.39,0.77,312.50,0.00
11.00,1450.00,2.68,0.27,10.01,0.73,310.00,0.00
11.00,1450.00,2.77,0.27,10.35,0.74,312.50,0.00
11.00,1450.00,2.79,0.26,10.51,0.74,310.00,0.00
11.00,1450.00,2.64,0.26,10.26,0.69,310.00,0.00
11.00,1450.00,2.59,0.25,10.32,0.65,305.00,0.00
11.00,1450.00,2.67,0.26,10.42,0.68,300.00,0.00
11.00,1450.00,2.61,0.26,10.10,0.69,302.50,0.00
11.00,1450.00,2.66,0.25,10.45,0.68,302.50,0.00
11.00,1450.00,2.65,0.25,10.44,0.68,305.00,0.00
11.00,1450.00,2.60,0.26,10.09,0.69,305.00,0.00
11.00,1450.00,2.59,0.26,10.00,0.69,307.50,0.00
11.00,1450.00,2.56,0.26,9.99,0.65,305.00,0.00
