Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
12.00,1100.00,0.00,-0.00,-0.00,0.00,30.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1200.00,0.20,0.02,11.21,0.00,130.00,0.00
12.00,1200.00,0.21,0.02,13.08,0.00,157.50,0.00
12.00,1200.00,0.20,0.02,10.60,0.00,132.50,0.00
12.00,1200.00,0.23,0.02,11.31,0.00,180.00,0.00
12.00,1200.00,0.25,0.02,10.94,0.00,147.50,0.00
12.00,1200.00,0.25,0.02,11.33,0.00,147.50,0.00
12.00,1200.00,0.23,0.02,11.06,0.00,152.50,0.00
12.00,1200.00,0.25,0.02,10.68,0.00,152.50,0.00
12.00,1200.00,0.25,0.02,11.33,0.00,155.00,0.00
12.00,1200.00,0.26,0.02,10.84,0.01,155.00,0.00
12.00,1200.00,0.27,0.02,11.53,0.01,150.00,0.00
12.00,1200.00,0.26,0.02,10.79,0.00,127.50,0.00
12.00,1200.00,0.26,0.03,10.40,0.01,157.50,0.00
12.00,1200.00,0.25,0.02,10.68,0.00,142.50,0.00
12.00,1200.00,0.26,0.02,10.89,0.00,147.50,0.00
12.00,1200.00,0.24,0.02,11.35,0.00,162.50,0.00
12.00,1200.00,0.24,0.02,11.29,0.00,157.50,0.00
12.00,1200.00,0.24,0.02,12.80,0.00,150.00,0.00
12.00,1200.00,0.26,0.02,11.72,0.00,137.50,0.00
12.00,1250.00,2.76,0.28,9.85,0.78,477.50,0.00
12.00,1250.00,2.88,0.28,10.29,0.81,457.50,0.00
12.00,1250.00,2.90,0.28,10.18,0.83,477.50,0.00
12.00,1250.00,2.93,0.30,9.89,0.86,512.50,0.00
12.00,1250.00,2.99,0.29,10.32,0.87,460.00,0.00
12.00,1250.00,2.98,0.30,9.95,0.88,447.50,0.00
12.00,1250.00,3.05,0.30,10.12,0.93,485.00,0.00
12.00,1250.00,3.03,0.30,10.06,0.92,467.50,0.00
12.00,1250.00,3.14,0.31,10.22,0.95,485.00,0.00
12.00,1250.00,3.15,0.30,10.40,0.95,475.00,0.00
12.00,1250.00,3.14,0.31,10.02,0.96,495.00,0.00
12.00,1250.00,3.23,0.31,10.34,1.01,527.50,0.00
12.00,1250.00,3.15,0.31,10.09,0.99,467.50,0.00
12.00,1250.00,3.15,0.32,9.92,1.00,457.50,0.00
12.00,1250.00,3.27,0.31,10.38,1.02,465.00,0.00
12.00,1250.00,3.29,0.32,10.42,1.04,520.00,0.00
12.00,1250.00,3.31,0.32,10.29,1.06,467.50,0.00
12.00,1250.00,3.30,0.32,10.22,1.06,505.00,0.00
12.00,1250.00,3.35,0.32,10.31,1.08,485.00,0.00
12.00,1300.00,6.87,0.68,10.08,4.66,670.00,0.00
12.00,1300.00,6.85,0.68,10.04,4.67,667.50,0.00
12.00,1300.00,6.86,0.68,10.08,4.70,680.00,0.00
12.00,1300.00,6.84,0.68,10.02,4.70,682.50,0.00
12.00,1300.00,6.90,0.68,10.09,4.71,690.00,0.00
12.00,1300.00,6.99,0.69,10.05,4.88,690.00,0.00
12.00,1300.00,7.03,0.70,10.05,4.93,690.00,0.00
12.00,1300.00,6.98,0.69,10.08,4.86,685.00,0.00
12.00,1300.00,6.95,0.69,10.09,4.76,697.50,0.00
12.00,1300.00,6.89,0.69,10.04,4.74,662.50,0.00
12.00,1300.00,6.96,0.69,10.05,4.81,667.50,0.00
12.00,1300.00,6.96,0.69,10.02,4.85,680.00,0.00
12.00,1300.00,6.99,0.69,10.09,4.84,665.00,0.00
12.00,1300.00,6.97,0.69,10.08,4.84,675.00,0.00
12.00,1300.00,6.92,0.69,10.06,4.76,667.50,0.00
12.00,1300.00,6.88,0.68,10.08,4.68,680.00,0.00
12.00,1300.00,6.91,0.69,10.05,4.74,690.00,0.00
12.00,1300.00,6.93,0.69,10.06,4.80,662.50,0.00
12.00,1300.00,6.94,0.69,10.06,4.79,670.00,0.00
12.00,1350.00,6.87,0.68,10.05,4.70,640.00,0.00
