Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
12.00,1100.00,3.34,0.33,10.16,1.09,0.00,0.00
12.00,1100.00,3.35,0.33,10.17,1.09,0.00,0.00
12.00,1100.00,3.33,0.32,10.25,1.09,0.00,0.00
12.00,1100.00,3.35,0.32,10.35,1.09,0.00,0.00
12.00,1100.00,3.32,0.32,10.22,1.08,0.00,0.00
12.00,1100.00,3.34,0.32,10.36,1.08,0.00,0.00
12.00,1100.00,3.35,0.33,10.11,1.11,0.00,0.00
12.00,1100.00,3.35,0.32,10.31,1.08,0.00,0.00
12.00,1100.00,3.35,0.33,10.25,1.09,0.00,0.00
12.00,1100.00,3.31,0.33,10.05,1.09,0.00,0.00
12.00,1100.00,3.33,0.33,10.12,1.09,0.00,0.00
12.00,1100.00,3.33,0.32,10.33,1.09,0.00,0.00
12.00,1100.00,3.34,0.33,10.18,1.08,0.00,0.00
12.00,1100.00,3.35,0.32,10.30,1.08,0.00,0.00
12.00,1100.00,3.34,0.33,10.20,1.09,0.00,0.00
12.00,1100.00,3.34,0.32,10.27,1.09,0.00,0.00
12.00,1100.00,3.34,0.33,10.11,1.10,0.00,0.00
12.00,1100.00,3.35,0.33,10.19,1.10,0.00,0.00
12.00,1100.00,3.34,0.33,10.23,1.09,0.00,0.00
12.00,1100.00,3.34,0.33,10.22,1.10,0.00,0.00
12.00,1150.00,3.34,0.33,10.23,1.09,0.00,0.00
12.00,1150.00,3.31,0.33,10.15,1.09,0.00,0.00
12.00,1150.00,3.34,0.32,10.35,1.09,0.00,0.00
12.00,1150.00,3.31,0.33,10.14,1.09,0.00,0.00
12.00,1150.00,3.34,0.33,10.11,1.10,0.00,0.00
12.00,1150.00,3.33,0.33,10.21,1.09,0.00,0.00
12.00,1150.00,3.35,0.33,10.19,1.10,0.00,0.00
12.00,1150.00,3.35,0.33,10.23,1.10,0.00,0.00
12.00,1150.00,3.33,0.32,10.32,1.08,0.00,0.00
12.00,1150.00,3.33,0.32,10.42,1.06,0.00,0.00
12.00,1150.00,3.35,0.32,10.38,1.08,0.00,0.00
12.00,1150.00,3.34,0.33,10.08,1.10,0.00,0.00
12.00,1150.00,3.33,0.33,10.17,1.11,0.00,0.00
12.00,1150.00,3.35,0.33,10.27,1.09,0.00,0.00
12.00,1150.00,3.33,0.33,10.22,1.09,0.00,0.00
12.00,1150.00,3.33,0.33,10.05,1.10,0.00,0.00
12.00,1150.00,3.33,0.32,10.30,1.09,0.00,0.00
12.00,1150.00,3.35,0.33,10.24,1.09,0.00,0.00
12.00,1150.00,3.33,0.35,9.58,1.16,0.00,0.00
12.00,1200.00,3.36,0.32,10.32,1.09,0.00,0.00
12.00,1200.00,3.33,0.33,10.16,1.09,0.00,0.00
12.00,1200.00,3.34,0.33,10.18,1.09,0.00,0.00
12.00,1200.00,3.34,0.33,10.19,1.09,0.00,0.00
12.00,1200.00,3.33,0.33,10.08,1.10,0.00,0.00
12.00,1200.00,3.34,0.33,10.09,1.10,0.00,0.00
12.00,1200.00,3.35,0.33,10.08,1.09,0.00,0.00
12.00,1200.00,3.34,0.33,10.24,1.09,0.00,0.00
12.00,1200.00,3.32,0.33,10.06,1.10,0.00,0.00
12.00,1200.00,3.36,0.33,10.12,1.11,0.00,0.00
12.00,1200.00,3.34,0.33,10.25,1.09,0.00,0.00
12.00,1200.00,3.35,0.32,10.36,1.09,0.00,0.00
