Windspeeds, Voltages, Currents, Resistances, Powers, RPMs, Pitches, Load settings
8.00,9.00,0.53,17.01,4.76,1297.50,1450.00,0.00
8.00,8.99,0.53,16.97,4.77,1.25,1450.00,0.00
8.00,8.99,0.53,17.01,4.75,5.00,1450.00,0.00
8.00,8.99,0.53,17.01,4.76,73.75,1450.00,0.00
8.00,9.00,0.53,17.01,4.76,96.25,1450.00,0.00
8.00,9.00,0.53,17.01,4.76,140.00,1450.00,0.00
8.00,8.99,0.53,16.97,4.77,136.25,1450.00,0.00
8.00,8.99,0.53,16.97,4.77,101.25,1450.00,0.00
8.00,8.99,0.53,17.01,4.76,118.75,1450.00,0.00
8.00,9.00,0.53,17.05,4.75,100.00,1450.00,0.00
8.00,8.99,0.53,17.00,4.75,217.50,1480.00,0.00
8.00,9.00,0.53,17.06,4.75,12.50,1480.00,0.00
8.00,8.99,0.53,16.97,4.77,45.00,1480.00,0.00
8.00,8.99,0.53,17.00,4.75,11.25,1480.00,0.00
8.00,8.99,0.53,16.96,4.77,1.25,1480.00,0.00
8.00,8.99,0.53,17.00,4.75,2.50,1480.00,0.00
8.00,8.99,0.53,17.05,4.74,0.00,1480.00,0.00
8.00,8.99,0.53,17.00,4.75,0.00,1480.00,0.00
8.00,8.99,0.53,17.01,4.75,0.00,1480.00,0.00
8.00,8.99,0.53,17.01,4.75,1.25,1480.00,0.00
8.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00
