Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
7.00,1100.00,0.01,-0.00,-2.00,0.00,0.00,0.00
7.00,1100.00,0.15,-0.00,-58.50,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-1.33,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1100.00,0.01,-0.00,-1.67,0.00,0.00,0.00
7.00,1100.00,0.10,-0.00,-79.00,0.00,0.00,0.00
7.00,1100.00,0.14,-0.00,-54.50,0.00,0.00,0.00
7.00,1100.00,0.02,-0.00,-5.33,0.00,0.00,0.00
7.00,1100.00,0.03,-0.00,-13.00,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-1.00,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-1.33,0.00,0.00,0.00
7.00,1100.00,0.14,-0.00,-56.50,0.00,0.00,0.00
7.00,1100.00,0.07,-0.00,-28.50,0.00,0.00,0.00
7.00,1100.00,0.00,-0.00,-1.00,0.00,0.00,0.00
7.00,1050.00,0.01,-0.00,-2.50,0.00,0.00,0.00
7.00,1050.00,0.14,-0.00,-57.50,0.00,0.00,0.00
7.00,1050.00,0.07,-0.00,-27.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-1.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-2.00,0.00,0.00,0.00
7.00,1050.00,0.11,-0.00,-28.67,0.00,0.00,0.00
7.00,1050.00,0.13,-0.00,-35.00,0.00,0.00,0.00
7.00,1050.00,0.02,-0.00,-4.67,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1050.00,0.00,-0.00,-1.00,0.00,0.00,0.00
7.00,1050.00,0.01,-0.00,-2.50,0.00,0.00,0.00
7.00,1050.00,0.14,-0.00,-38.33,0.00,0.00,0.00
7.00,1150.00,0.01,-0.00,-2.50,0.00,0.00,0.00
7.00,1150.00,0.10,-0.00,-40.50,0.00,0.00,0.00
7.00,1150.00,0.14,-0.00,-55.50,0.00,0.00,0.00
7.00,1150.00,0.02,-0.00,-8.00,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-1.50,0.00,0.00,0.00
7.00,1150.00,0.01,-0.00,-3.00,0.00,0.00,0.00
7.00,1150.00,0.14,-0.00,-37.67,0.00,0.00,0.00
7.00,1150.00,0.06,-0.00,-46.00,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-1.50,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1150.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1150.00,0.01,-0.00,-2.50,0.00,0.00,0.00
7.00,1150.00,0.12,-0.00,-49.50,0.00,0.00,0.00
7.00,1200.00,0.01,-0.00,-1.67,0.00,0.00,0.00
7.00,1200.00,0.14,-0.00,-114.00,0.00,0.00,0.00
7.00,1200.00,0.14,-0.00,-37.00,0.00,0.00,0.00
7.00,1200.00,0.05,-0.00,-18.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.16,-0.00,-32.75,0.00,0.00,0.00
7.00,1200.00,0.10,-0.00,-39.00,0.00,0.00,0.00
7.00,1200.00,0.01,-0.00,-1.25,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1200.00,0.00,-0.00,-1.00,0.00,0.00,0.00
7.00,1200.00,0.02,-0.00,-3.50,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-2.00,0.00,0.00,0.00
7.00,1250.00,0.11,-0.00,-29.00,0.00,0.00,0.00
7.00,1250.00,0.08,-0.00,-22.33,0.00,0.00,0.00
7.00,1250.00,0.01,-0.00,-1.25,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-2.00,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-1.33,0.00,0.00,0.00
7.00,1250.00,0.14,-0.00,-56.00,0.00,0.00,0.00
7.00,1250.00,0.04,-0.00,-11.67,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-1.00,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1250.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1250.00,0.01,-0.00,-1.67,0.00,0.00,0.00
7.00,1250.00,0.16,-0.00,-43.00,0.00,0.00,0.00
7.00,1300.00,0.00,-0.00,-0.33,0.00,0.00,0.00
7.00,1300.00,0.01,-0.00,-1.67,0.00,0.00,0.00
7.00,1300.00,0.15,-0.00,-29.25,0.00,0.00,0.00
7.00,1300.00,0.08,-0.00,-64.00,0.00,0.00,0.00
7.00,1300.00,0.00,-0.00,-2.00,0.00,0.00,0.00
7.00,1300.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1300.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1300.00,0.00,-0.00,-0.00,0.00,0.00,0.00
7.00,1300.00,0.00,-0.00,-0.00,0.00,0.00,0.00
