Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
12.00,1100.00,0.19,0.02,9.25,0.00,1812.50,0.00
12.00,1100.00,0.12,0.01,8.25,0.00,142.50,0.00
12.00,1100.00,0.26,0.02,10.79,0.00,155.00,0.00
12.00,1100.00,0.19,0.02,10.20,0.00,155.00,0.00
12.00,1100.00,0.20,0.01,14.27,0.00,155.00,0.00
12.00,1100.00,0.22,0.02,12.43,0.00,165.00,0.00
12.00,1100.00,0.17,0.02,8.25,0.00,150.00,0.00
12.00,1100.00,0.14,0.01,11.50,0.00,167.50,0.00
12.00,1100.00,0.16,0.02,8.86,0.00,132.50,0.00
12.00,1100.00,0.26,0.02,11.39,0.00,142.50,0.00
12.00,1100.00,0.12,0.01,8.64,0.00,170.00,0.00
12.00,1100.00,0.22,0.02,10.00,0.00,152.50,0.00
12.00,1100.00,0.25,0.02,12.38,0.00,152.50,0.00
12.00,1100.00,0.17,0.02,9.13,0.00,135.00,0.00
12.00,1100.00,0.14,0.02,8.29,0.00,135.00,0.00
12.00,1100.00,0.21,0.02,13.08,0.00,140.00,0.00
12.00,1100.00,0.23,0.02,13.43,0.00,140.00,0.00
12.00,1100.00,0.17,0.02,9.86,0.00,152.50,0.00
12.00,1100.00,0.16,0.01,14.56,0.00,140.00,0.00
12.00,1100.00,0.13,0.01,9.45,0.00,152.50,0.00
12.00,1150.00,0.08,0.00,33.00,0.00,140.00,0.00
12.00,1150.00,0.07,0.01,8.83,0.00,135.00,0.00
12.00,1150.00,0.13,0.01,10.10,0.00,125.00,0.00
12.00,1150.00,0.07,0.01,11.40,0.00,152.50,0.00
12.00,1150.00,0.14,0.01,10.55,0.00,120.00,0.00
12.00,1150.00,0.07,0.00,13.25,0.00,137.50,0.00
12.00,1150.00,0.11,0.01,11.13,0.00,175.00,0.00
12.00,1150.00,0.14,0.01,13.75,0.00,152.50,0.00
12.00,1150.00,0.09,0.01,9.38,0.00,147.50,0.00
12.00,1150.00,0.12,0.01,13.57,0.00,147.50,0.00
12.00,1150.00,0.12,0.01,13.43,0.00,135.00,0.00
12.00,1150.00,0.10,0.00,19.75,0.00,130.00,0.00
12.00,1150.00,0.10,0.00,20.25,0.00,142.50,0.00
12.00,1150.00,0.08,0.00,16.50,0.00,142.50,0.00
12.00,1150.00,0.08,0.01,10.33,0.00,142.50,0.00
12.00,1150.00,0.17,0.02,10.54,0.00,145.00,0.00
12.00,1150.00,0.14,0.01,12.56,0.00,135.00,0.00
12.00,1150.00,0.15,0.01,11.80,0.00,137.50,0.00
12.00,1150.00,0.13,0.01,9.45,0.00,137.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,92.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,75.00,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,75.00,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,75.00,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,102.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,67.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,72.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,72.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,87.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,80.00,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,80.00,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,72.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,87.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,92.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,92.50,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,70.00,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,80.00,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,95.00,0.00
12.00,1200.00,0.00,-0.00,-0.00,0.00,87.50,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,45.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,55.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,50.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,47.50,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,47.50,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,55.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,45.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,42.50,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,47.50,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,50.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,50.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,50.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,45.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,47.50,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,60.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,45.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,40.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,45.00,0.00
12.00,1250.00,0.00,-0.00,-0.00,0.00,42.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,47.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,75.00,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,67.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,70.00,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,55.00,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,57.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,42.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,45.00,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,62.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,52.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,42.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,50.00,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,57.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,55.00,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,50.00,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,40.00,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,40.00,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,67.50,0.00
12.00,1300.00,0.00,-0.00,-0.00,0.00,57.50,0.00
12.00,1350.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1350.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1350.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1350.00,0.00,-0.00,-0.00,0.00,0.00,0.00
12.00,1350.00,0.00,-0.00,-0.00,0.00,0.00,0.00
