Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
4.00,1100.00,0.73,-0.05,-16.28,0.03,3500.00,0.00
4.00,1100.00,0.64,-0.04,-17.10,0.03,192.50,0.00
4.00,1100.00,0.75,-0.04,-19.39,0.03,195.00,0.00
4.00,1100.00,0.78,-0.04,-19.41,0.03,185.00,0.00
4.00,1100.00,0.61,-0.04,-15.28,0.03,200.00,0.00
4.00,1100.00,0.64,-0.04,-15.00,0.04,210.00,0.00
4.00,1100.00,0.75,-0.04,-17.68,0.03,190.00,0.00
4.00,1100.00,0.81,-0.04,-18.97,0.04,195.00,0.00
4.00,1100.00,0.64,-0.04,-15.42,0.04,207.50,0.00
4.00,1100.00,0.81,-0.05,-16.22,0.04,212.50,0.00
4.00,1100.00,0.65,-0.04,-15.38,0.04,200.00,0.00
4.00,1100.00,0.84,-0.05,-17.61,0.04,202.50,0.00
4.00,1100.00,0.78,-0.04,-18.85,0.04,197.50,0.00
4.00,1100.00,0.82,-0.05,-16.33,0.04,202.50,0.00
4.00,1100.00,0.86,-0.05,-18.65,0.04,217.50,0.00
4.00,1100.00,0.80,-0.05,-16.46,0.04,195.00,0.00
4.00,1100.00,0.76,-0.05,-15.62,0.04,167.50,0.00
4.00,1100.00,0.84,-0.05,-18.08,0.03,192.50,0.00
4.00,1100.00,0.64,-0.04,-15.03,0.04,185.00,0.00
4.00,1100.00,0.87,-0.05,-17.74,0.04,205.00,0.00
4.00,1150.00,0.86,-0.05,-16.76,0.04,192.50,0.00
4.00,1150.00,0.94,-0.05,-18.29,0.04,187.50,0.00
4.00,1150.00,0.76,-0.04,-19.13,0.04,192.50,0.00
4.00,1150.00,0.82,-0.04,-19.32,0.04,202.50,0.00
4.00,1150.00,0.87,-0.05,-17.79,0.04,197.50,0.00
4.00,1150.00,0.93,-0.05,-19.03,0.05,215.00,0.00
4.00,1150.00,0.78,-0.05,-14.86,0.04,190.00,0.00
4.00,1150.00,0.87,-0.05,-19.22,0.04,190.00,0.00
4.00,1150.00,0.78,-0.05,-15.17,0.04,205.00,0.00
4.00,1150.00,0.82,-0.04,-18.71,0.04,205.00,0.00
4.00,1150.00,0.80,-0.05,-17.72,0.04,195.00,0.00
4.00,1150.00,0.93,-0.05,-17.71,0.04,210.00,0.00
4.00,1150.00,0.96,-0.05,-18.76,0.04,195.00,0.00
4.00,1150.00,0.96,-0.05,-18.73,0.05,202.50,0.00
4.00,1150.00,0.87,-0.05,-19.36,0.05,187.50,0.00
4.00,1150.00,0.97,-0.06,-17.31,0.05,212.50,0.00
4.00,1150.00,0.98,-0.05,-18.16,0.05,212.50,0.00
4.00,1150.00,0.89,-0.05,-16.25,0.05,217.50,0.00
4.00,1150.00,0.77,-0.05,-14.30,0.05,207.50,0.00
4.00,1200.00,0.20,-0.01,-20.38,0.00,132.50,0.00
4.00,1200.00,0.21,-0.01,-18.89,0.00,127.50,0.00
4.00,1200.00,0.17,-0.01,-16.75,0.00,145.00,0.00
4.00,1200.00,0.21,-0.01,-15.36,0.00,127.50,0.00
4.00,1200.00,0.22,-0.01,-17.40,0.00,147.50,0.00
4.00,1200.00,0.20,-0.01,-17.56,0.00,117.50,0.00
4.00,1200.00,0.26,-0.01,-18.64,0.00,120.00,0.00
4.00,1200.00,0.18,-0.01,-14.40,0.00,110.00,0.00
4.00,1200.00,0.21,-0.01,-21.38,0.00,135.00,0.00
4.00,1200.00,0.20,-0.01,-20.13,0.00,125.00,0.00
4.00,1200.00,0.28,-0.01,-20.09,0.00,125.00,0.00
4.00,1200.00,0.20,-0.01,-16.30,0.00,145.00,0.00
4.00,1200.00,0.23,-0.01,-16.91,0.00,125.00,0.00
4.00,1200.00,0.21,-0.01,-23.71,0.00,115.00,0.00
4.00,1200.00,0.27,-0.01,-21.40,0.00,150.00,0.00
4.00,1200.00,0.20,-0.01,-20.00,0.00,150.00,0.00
4.00,1200.00,0.24,-0.01,-19.00,0.00,130.00,0.00
4.00,1200.00,0.20,-0.01,-15.90,0.00,140.00,0.00
4.00,1200.00,0.26,-0.01,-18.73,0.00,135.00,0.00
4.00,1250.00,0.25,-0.01,-22.00,0.00,132.50,0.00
4.00,1250.00,0.19,-0.01,-21.29,0.00,125.00,0.00
4.00,1250.00,0.25,-0.01,-20.30,0.00,125.00,0.00
4.00,1250.00,0.18,-0.01,-18.38,0.00,125.00,0.00
4.00,1250.00,0.26,-0.01,-23.00,0.00,125.00,0.00
4.00,1250.00,0.24,-0.01,-21.44,0.00,135.00,0.00
4.00,1250.00,0.29,-0.01,-21.09,0.00,122.50,0.00
4.00,1250.00,0.22,-0.01,-17.90,0.00,127.50,0.00
4.00,1250.00,0.23,-0.01,-20.44,0.00,135.00,0.00
4.00,1250.00,0.21,-0.01,-16.80,0.00,125.00,0.00
4.00,1250.00,0.31,-0.01,-25.00,0.00,135.00,0.00
4.00,1250.00,0.32,-0.01,-23.09,0.00,125.00,0.00
4.00,1250.00,0.36,-0.01,-24.00,0.00,145.00,0.00
4.00,1250.00,0.26,-0.01,-17.42,0.00,127.50,0.00
4.00,1250.00,0.29,-0.02,-18.15,0.00,130.00,0.00
4.00,1250.00,0.26,-0.01,-19.18,0.00,142.50,0.00
4.00,1250.00,0.40,-0.02,-22.93,0.01,120.00,0.00
4.00,1250.00,0.27,-0.01,-18.17,0.00,147.50,0.00
4.00,1250.00,0.27,-0.01,-18.08,0.00,135.00,0.00
4.00,1300.00,0.01,-0.00,-2.75,0.00,95.00,0.00
4.00,1300.00,0.01,-0.01,-1.60,0.00,95.00,0.00
4.00,1300.00,0.02,-0.00,-5.67,0.00,92.50,0.00
4.00,1300.00,0.01,-0.00,-3.67,0.00,107.50,0.00
4.00,1300.00,0.02,-0.00,-4.25,0.00,105.00,0.00
4.00,1300.00,0.06,-0.01,-10.20,0.00,97.50,0.00
4.00,1300.00,0.04,-0.01,-7.00,0.00,127.50,0.00
4.00,1300.00,0.01,-0.00,-3.33,0.00,112.50,0.00
4.00,1300.00,0.02,-0.00,-5.67,0.00,110.00,0.00
4.00,1300.00,0.02,-0.00,-4.00,0.00,105.00,0.00
4.00,1300.00,0.04,-0.00,-8.00,0.00,105.00,0.00
4.00,1300.00,0.01,-0.01,-1.00,0.00,107.50,0.00
4.00,1300.00,0.03,-0.01,-4.80,0.00,107.50,0.00
4.00,1300.00,0.00,-0.00,-1.00,0.00,110.00,0.00
4.00,1300.00,0.05,-0.00,-9.75,0.00,130.00,0.00
4.00,1300.00,0.00,-0.00,-1.00,0.00,107.50,0.00
4.00,1300.00,0.02,-0.00,-4.00,0.00,125.00,0.00
4.00,1300.00,0.03,-0.00,-6.00,0.00,110.00,0.00
4.00,1300.00,0.00,-0.00,-0.00,0.00,105.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,37.50,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,35.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,32.50,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,42.50,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,40.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,37.50,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,32.50,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,35.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,45.00,0.00
4.00,1350.00,0.00,-0.01,-0.00,0.00,35.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,45.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,40.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,45.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,37.50,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,32.50,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,30.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,35.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,25.00,0.00
4.00,1350.00,0.00,-0.00,-0.00,0.00,32.50,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,10.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,10.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,17.50,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,17.50,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,27.50,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,20.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,30.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,75.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,55.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,77.50,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,47.50,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,40.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,30.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,25.00,0.00
4.00,1400.00,0.00,-0.00,-0.00,0.00,17.50,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1450.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
4.00,1480.00,0.00,-0.00,-0.00,0.00,0.00,0.00
