Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-2.499999944120645523e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,1.249999972060322762e-03,-3.749999916180968285e-03,-3.333333333333333148e-01,-4.687499790452423053e-06,1.500000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-4.999999888241291046e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-2.499999944120645523e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.250000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,1.249999972060322762e-03,-4.999999888241291046e-03,-2.500000000000000000e-01,-6.249999720603230738e-06,3.750000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-3.749999916180968285e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.375000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-4.999999888241291046e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.125000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,1.249999972060322762e-03,-3.749999916180968285e-03,-3.333333333333333148e-01,-4.687499790452423053e-06,2.625000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,1.249999972060322762e-03,-3.749999916180968285e-03,-3.333333333333333148e-01,-4.687499790452423053e-06,8.750000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,1.249999972060322762e-03,-3.749999916180968285e-03,-3.333333333333333148e-01,-4.687499790452423053e-06,1.125000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-4.999999888241291046e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.250000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-3.749999916180968285e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.750000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-2.499999944120645523e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,8.750000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,1.249999972060322762e-03,-2.499999944120645523e-03,-5.000000000000000000e-01,-3.124999860301615369e-06,1.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,1.249999972060322762e-03,-1.249999972060322762e-03,-1.000000000000000000e+00,-1.562499930150807684e-06,1.500000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,2.499999944120645523e-03,-2.499999944120645523e-03,-1.000000000000000000e+00,-6.249999720603230738e-06,2.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-3.749999916180968285e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.125000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,0.000000000000000000e+00,-2.499999944120645523e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.625000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.100000000000000000e+03,2.499999944120645523e-03,-2.499999944120645523e-03,-1.000000000000000000e+00,-6.249999720603230738e-06,1.750000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,1.249999972060322762e-03,-2.499999944120645523e-03,-5.000000000000000000e-01,-3.124999860301615369e-06,1.500000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,1.249999972060322762e-03,-3.749999916180968285e-03,-3.333333333333333148e-01,-4.687499790452423053e-06,3.250000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,2.499999944120645523e-03,-2.499999944120645523e-03,-1.000000000000000000e+00,-6.249999720603230738e-06,3.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00,-2.499999944120645523e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00,-2.499999944120645523e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,1.249999972060322762e-03,-3.749999916180968285e-03,-3.333333333333333148e-01,-4.687499790452423053e-06,1.625000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00,-3.749999916180968285e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.625000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00,-3.749999916180968285e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.875000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,2.499999944120645523e-03,-1.249999972060322762e-03,-2.000000000000000000e+00,-3.124999860301615369e-06,1.500000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,1.249999972060322762e-03,-3.749999916180968285e-03,-3.333333333333333148e-01,-4.687499790452423053e-06,2.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,2.499999944120645523e-03,-2.499999944120645523e-03,-1.000000000000000000e+00,-6.249999720603230738e-06,2.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,1.249999972060322762e-03,-2.499999944120645523e-03,-5.000000000000000000e-01,-3.124999860301615369e-06,2.000000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,1.249999972060322762e-03,-2.499999944120645523e-03,-5.000000000000000000e-01,-3.124999860301615369e-06,1.125000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00,-2.499999944120645523e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.625000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00,-3.749999916180968285e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,0.000000000000000000e+00,-3.749999916180968285e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.625000000000000000e+01,0.000000000000000000e+00
1.100000000000000000e+01,1.150000000000000000e+03,1.249999972060322762e-03,-3.749999916180968285e-03,-3.333333333333333148e-01,-4.687499790452423053e-06,2.250000000000000000e+01,0.000000000000000000e+00
