Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
5.00,1400.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1400.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1400.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1400.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1400.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1400.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1400.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1400.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1400.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,120.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,10.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,60.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,10.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,220.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,760.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,920.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,930.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,770.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,340.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,20.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,20.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,50.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,20.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,50.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,90.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,0.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,10.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,10.00,0.00
