Windspeed (m/s), Pitch, Voltage (V), Current (A), Resistance (ohm), Power (W), RPM, Load Setting
5.00,1200.00,2.40,0.04,64.10,0.09,665.00,0.00
5.00,1200.00,2.39,0.04,65.93,0.08,685.00,0.00
5.00,1200.00,2.34,0.04,64.45,0.09,642.50,0.00
5.00,1200.00,2.43,0.04,67.00,0.09,670.00,0.00
5.00,1200.00,2.33,0.04,66.64,0.09,700.00,0.00
5.00,1250.00,1.29,0.02,64.50,0.03,522.50,0.00
5.00,1250.00,1.23,0.02,57.94,0.03,527.50,0.00
5.00,1250.00,1.27,0.02,67.67,0.03,505.00,0.00
5.00,1250.00,1.38,0.02,85.00,0.03,507.50,0.00
5.00,1250.00,1.40,0.02,80.07,0.03,480.00,0.00
5.00,1250.00,1.42,0.02,87.23,0.03,500.00,0.00
5.00,1250.00,1.32,0.02,65.81,0.03,545.00,0.00
5.00,1250.00,1.40,0.02,80.00,0.03,552.50,0.00
5.00,1250.00,1.45,0.02,77.20,0.03,545.00,0.00
5.00,1250.00,1.27,0.02,67.67,0.03,547.50,0.00
5.00,1250.00,1.44,0.02,82.50,0.03,495.00,0.00
5.00,1250.00,1.26,0.02,67.40,0.03,540.00,0.00
5.00,1250.00,1.41,0.02,86.69,0.03,527.50,0.00
5.00,1250.00,1.24,0.02,61.94,0.03,522.50,0.00
5.00,1250.00,1.32,0.02,75.57,0.03,537.50,0.00
5.00,1250.00,1.36,0.02,77.79,0.03,527.50,0.00
5.00,1250.00,1.27,0.02,63.69,0.03,572.50,0.00
5.00,1250.00,1.48,0.02,79.13,0.03,535.00,0.00
5.00,1250.00,1.30,0.02,69.47,0.03,530.00,0.00
5.00,1300.00,0.93,0.01,67.82,0.01,437.50,0.00
5.00,1300.00,0.94,0.01,68.64,0.01,500.00,0.00
5.00,1300.00,1.08,0.01,96.00,0.01,462.50,0.00
5.00,1300.00,1.02,0.01,90.67,0.01,480.00,0.00
5.00,1300.00,0.93,0.01,67.45,0.01,432.50,0.00
5.00,1300.00,0.95,0.01,68.91,0.01,442.50,0.00
5.00,1300.00,1.03,0.01,102.75,0.01,470.00,0.00
5.00,1300.00,1.00,0.01,73.00,0.01,432.50,0.00
5.00,1300.00,0.94,0.01,75.40,0.01,457.50,0.00
5.00,1300.00,1.04,0.01,92.11,0.01,462.50,0.00
5.00,1300.00,0.88,0.01,88.50,0.01,457.50,0.00
5.00,1300.00,0.90,0.01,65.45,0.01,457.50,0.00
5.00,1300.00,1.07,0.01,106.62,0.01,450.00,0.00
5.00,1300.00,0.93,0.01,67.82,0.01,422.50,0.00
5.00,1300.00,1.07,0.01,107.12,0.01,462.50,0.00
5.00,1300.00,0.95,0.01,68.82,0.01,435.00,0.00
5.00,1300.00,1.01,0.01,80.50,0.01,490.00,0.00
5.00,1300.00,1.06,0.01,105.62,0.01,502.50,0.00
5.00,1300.00,1.03,0.01,103.50,0.01,470.00,0.00
5.00,1350.00,0.46,0.00,0.00,0.00,307.50,0.00
5.00,1350.00,0.34,0.00,0.00,0.00,312.50,0.00
5.00,1350.00,0.39,0.00,156.50,0.00,332.50,0.00
5.00,1350.00,0.44,-0.00,-353.00,0.00,355.00,0.00
5.00,1350.00,0.40,-0.00,-321.00,0.00,325.00,0.00
5.00,1350.00,0.33,0.00,132.50,0.00,350.00,0.00
5.00,1350.00,0.36,0.00,288.00,0.00,320.00,0.00
5.00,1350.00,0.47,0.00,0.00,0.00,332.50,0.00
5.00,1350.00,0.34,0.00,0.00,0.00,335.00,0.00
5.00,1350.00,0.32,0.00,129.50,0.00,350.00,0.00
5.00,1350.00,0.46,0.00,0.00,0.00,360.00,0.00
5.00,1350.00,0.38,0.00,0.00,0.00,325.00,0.00
5.00,1350.00,0.45,0.00,0.00,0.00,340.00,0.00
5.00,1350.00,0.41,0.00,110.67,0.00,320.00,0.00
5.00,1350.00,0.34,0.00,270.00,0.00,345.00,0.00
5.00,1350.00,0.45,0.00,359.00,0.00,340.00,0.00
5.00,1350.00,0.46,-0.00,-364.00,0.00,352.50,0.00
5.00,1350.00,0.39,0.00,156.50,0.00,357.50,0.00
5.00,1350.00,0.41,0.00,166.00,0.00,347.50,0.00
5.00,1400.00,0.25,-0.00,-100.50,0.00,292.50,0.00
5.00,1400.00,0.22,-0.00,-86.50,0.00,272.50,0.00
5.00,1400.00,0.14,-0.00,-55.00,0.00,262.50,0.00
5.00,1400.00,0.15,-0.00,-119.00,0.00,247.50,0.00
5.00,1400.00,0.13,-0.00,-34.33,0.00,277.50,0.00
5.00,1400.00,0.25,-0.00,-68.00,0.00,282.50,0.00
5.00,1400.00,0.23,-0.00,-61.00,0.00,270.00,0.00
5.00,1400.00,0.23,-0.00,-94.00,0.00,272.50,0.00
5.00,1400.00,0.25,-0.00,-100.50,0.00,257.50,0.00
5.00,1400.00,0.25,-0.00,-101.00,0.00,292.50,0.00
5.00,1400.00,0.15,-0.00,-59.50,0.00,277.50,0.00
5.00,1400.00,0.18,-0.00,-73.00,0.00,282.50,0.00
5.00,1400.00,0.28,-0.00,-111.50,0.00,297.50,0.00
5.00,1400.00,0.13,-0.00,-52.50,0.00,297.50,0.00
5.00,1400.00,0.15,-0.00,-58.50,0.00,297.50,0.00
5.00,1400.00,0.24,-0.00,-64.00,0.00,287.50,0.00
5.00,1400.00,0.23,-0.00,-183.00,0.00,275.00,0.00
5.00,1400.00,0.21,-0.00,-169.00,0.00,300.00,0.00
5.00,1400.00,0.20,-0.00,-160.00,0.00,305.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,220.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,215.00,0.00
5.00,1450.00,0.01,-0.01,-1.00,0.00,240.00,0.00
5.00,1450.00,0.04,-0.01,-5.50,0.00,240.00,0.00
5.00,1450.00,0.03,-0.01,-3.50,0.00,200.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,255.00,0.00
5.00,1450.00,0.00,-0.01,-0.33,0.00,215.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,230.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,210.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,210.00,0.00
5.00,1450.00,0.00,-0.00,-0.00,0.00,225.00,0.00
5.00,1450.00,0.01,-0.01,-1.29,0.00,210.00,0.00
5.00,1450.00,0.01,-0.00,-1.75,0.00,235.00,0.00
5.00,1450.00,0.01,-0.01,-1.40,0.00,217.50,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,232.50,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,265.00,0.00
5.00,1450.00,0.00,-0.01,-0.00,0.00,235.00,0.00
5.00,1450.00,0.02,-0.01,-2.60,0.00,210.00,0.00
5.00,1450.00,0.01,-0.01,-2.20,0.00,195.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,180.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,185.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,215.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,180.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,170.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,177.50,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,170.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,165.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,170.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,190.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,175.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,190.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,185.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,195.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,190.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,165.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,180.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,185.00,0.00
5.00,1480.00,0.00,-0.01,-0.00,0.00,185.00,0.00
